v_wind,l_tether_unstretched,l_tether,f_top,f_bot,f_mean,f_seg_1,f_seg_2,f_seg_3,f_seg_4,f_seg_5,f_seg_6
20.0,30.0,27.272727272727273,12.511636855872993,12.511636855868446,16.39355809600984,16.437975751349718,16.391745728654996,16.35095280791564,16.35095280857069,16.391745728218297,16.437975751349718
30.0,30.0,30.303030303030305,6210.672060961394,6210.672060961612,6210.752237424796,6210.752237470031,6210.7522374156615,6210.752237388695,6210.752237388914,6210.752237415225,6210.752237470249
30.0,30.0,30.15075376884422,3098.8518688824524,3098.8518688820163,3099.0109351143415,3099.0109354709243,3099.0109350426314,3099.010934829522,3099.010934829522,3099.010935042959,3099.0109354704878
30.0,30.0,30.06012024048096,1291.5499609074898,1291.5499609074898,1291.9291517321706,1291.9291565852857,1291.9291507597134,1291.9291478515127,1291.929147851731,1291.929150759495,1291.9291565852857
30.0,30.0,30.030030030030034,779.4113240639026,779.41132406423,780.0378257052286,780.0378476230342,780.0378213314276,780.0378081612238,780.0378081612238,780.0378213311001,780.0378476233617
30.0,30.0,30.01500750375187,591.7800395411364,591.7800395413547,592.603460337466,592.6035101790792,592.6034504036427,592.6034204296762,592.6034204297854,592.6034504033152,592.6035101792976
30.0,30.0,30.006001200240046,508.0881239708333,508.08812397094164,509.04572872095673,509.04580721273607,509.0457130953549,509.04566585472435,509.0456658543969,509.04571309568246,509.04580721284526
30.0,30.0,30.0,463.0942402108673,463.09424021086716,464.1437245988803,464.1438280122669,464.14370403173183,464.14364175258754,464.14364175258754,464.143704031841,464.1438280122669
30.0,30.0,29.970029970029973,324.2288917145751,324.2288917146839,325.71845740266536,325.71875455331985,325.7183986471043,325.71821900757203,325.7182190073537,325.7183986472135,325.718754553429
30.0,30.0,29.94011976047904,256.81864095727497,256.81864095749285,258.68621194168026,258.6868007346792,258.6860963011607,258.68573878941925,258.6857387889826,258.6860963009424,258.68680073489753
30.0,30.0,29.85074626865672,171.86639010368782,171.86639010358076,174.59706642122458,174.59893812056575,174.5967067956207,174.59555434754193,174.5955543468869,174.59670679627575,174.59893812045658
30.0,30.0,29.7029702970297,121.32148000290344,121.32148000249221,125.05023513700077,125.05513724137546,125.04932948607862,125.04623868322071,125.04623868376657,125.0493294866245,125.05513724093876
30.0,30.0,29.41176470588235,83.10592326471831,83.10592326451038,88.16647934896594,88.17943748824298,88.1642812777284,88.15571928098097,88.15571928065346,88.1642812781651,88.17943748802463
30.0,30.0,28.57142857142857,47.18506602401661,47.18506602381974,54.40351387732161,54.44766127360236,54.39809799070421,54.36478236765822,54.36478236754905,54.39809799103173,54.44766127338401
30.0,30.0,27.272727272727273,28.143598529423176,28.14359852924494,36.87886226460646,36.978844731600624,36.874788768361846,36.78295329396608,36.782953293638556,36.87478876868937,36.978844731382274
